============================== POTENTIAL BUGS ==============================
BugReport(score=1.00, code=drake/common/test/symbolic_environment_test.cc:71, key=(to_string, None), ctx=(PrintStringTo, None)
BugReport(score=0.95, code=drake/systems/sensors/depth_sensor.cc:195, key=(cols, ((-9223372036854775808, 0),)), ctx=(cols, ((-9223372036854775808, 0),))
BugReport(score=0.95, code=drake/common/symbolic_formula_cell.cc:286, key=(Evaluate, ((1, 255),)), ctx=(c_str, None)
BugReport(score=0.95, code=drake/common/symbolic_formula_cell.cc:286, key=(Evaluate, ((1, 255),)), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:254, key=(m2, None), ctx=(AssertionSuccess, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m2, None), ctx=(AssertionSuccess, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:254, key=(m2, None), ctx=(AssertionFailure, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m2, None), ctx=(AssertionFailure, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:254, key=(m1, None), ctx=(AssertionSuccess, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m1, None), ctx=(AssertionSuccess, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:254, key=(m1, None), ctx=(AssertionFailure, None)
BugReport(score=0.95, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m1, None), ctx=(AssertionFailure, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(m, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(Print, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(failure_message, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(PrintTo, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(UniversalPrint, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(str, None)
BugReport(score=0.95, code=drake/../drake/math/cross_product.h:16, key=(p, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.95, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_generalized_velocity, None), ctx=(failure_message, None)
BugReport(score=0.95, code=drake/multibody/global_inverse_kinematics.cc:238, key=(get_transform_to_parent_body, None), ctx=(get_transform_to_parent_body, None)
BugReport(score=0.95, code=drake/systems/sensors/accelerometer.cc:67, key=(Connect, None), ctx=(get_output_port, None)
BugReport(score=0.95, code=drake/common/symbolic_formula_cell.cc:286, key=(Evaluate, ((0, 0),)), ctx=(c_str, None)
BugReport(score=0.95, code=drake/common/symbolic_formula_cell.cc:286, key=(Evaluate, ((0, 0),)), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.94, code=drake/multibody/parsers/urdf_parser.cc:1219, key=(AddModelInstanceFromUrdfFileWithRpyJointToWorld, None), ctx=(GetDrakePath, None)
BugReport(score=0.94, code=drake/multibody/parsers/urdf_parser.cc:1219, key=(AddModelInstanceFromUrdfFileWithRpyJointToWorld, None), ctx=(get, None)
BugReport(score=0.94, code=drake/multibody/parsers/urdf_parser.cc:1219, key=(AddModelInstanceFromUrdfFileWithRpyJointToWorld, None), ctx=(append, None)
BugReport(score=0.94, code=drake/solvers/test/moby_lcp_solver_test.cc:164, key=(z, None), ctx=(z, None)
BugReport(score=0.94, code=drake/systems/framework/test/leaf_system_test.cc:137, key=(size, ((0, 1), (3, 18446744073709551615))), ctx=(size, ((0, 1), (3, 18446744073709551615)))
BugReport(score=0.94, code=drake/math/discrete_algebraic_riccati_equation.cc:327, key=(T, None), ctx=(rows, None)
BugReport(score=0.94, code=drake/multibody/parsers/urdf_parser.cc:63, key=(T, None), ctx=(S, None)
BugReport(score=0.94, code=drake/multibody/parsers/urdf_parser.cc:63, key=(T, None), ctx=(fabs, None)
BugReport(score=0.94, code=drake/common/test/autodiff_overloads_test.cc:333, key=(rows, ((-9223372036854775808, -1), (1, 9223372036854775807))), ctx=(rows, ((-9223372036854775808, -1), (1, 9223372036854775807)))
BugReport(score=0.93, code=drake/systems/plants/spring_mass_system/test/spring_mass_system_test.cc:46, key=(get_vector_data, None), ctx=(AssertionSuccess, None)
BugReport(score=0.93, code=drake/systems/controllers/test/pid_controlled_system_test.cc:209, key=(get_vector_data, None), ctx=(AssertionSuccess, None)
BugReport(score=0.93, code=drake/systems/framework/sparsity_matrix.cc:135, key=(get_vector_data, None), ctx=(AssertionSuccess, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(PrintTo, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(UniversalPrint, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(AssertionSuccess, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(failure_message, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(Print, None)
BugReport(score=0.93, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(str, None)
BugReport(score=0.93, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:183, key=(get_moments, None), ctx=(get_products, None)
BugReport(score=0.93, code=drake/multibody/multibody_tree/test/unit_inertia_tests.cc:106, key=(get_products, None), ctx=(get_moments, None)
BugReport(score=0.93, code=drake/systems/framework/test/system_test.cc:459, key=(size, ((-9223372036854775808, -1), (1, 9223372036854775807))), ctx=(size, ((-9223372036854775808, -1), (1, 9223372036854775807)))
BugReport(score=0.93, code=drake/multibody/rigid_body_tree_contact.cc:89, key=(size, ((-9223372036854775808, -1), (1, 9223372036854775807))), ctx=(size, ((-9223372036854775808, -1), (1, 9223372036854775807)))
BugReport(score=0.93, code=drake/common/symbolic_expression_cell.cc:1613, key=(if_then_else, None), ctx=(if_then_else, None)
BugReport(score=0.93, code=drake/systems/framework/test/value_test.cc:233, key=(get_value, ((1, 18446744073709551615),)), ctx=(AssertionSuccess, None)
BugReport(score=0.93, code=drake/multibody/rigid_body_plant/test/contact_resultant_force_test.cc:447, key=(get_torque, None), ctx=(get_torque, None)
BugReport(score=0.93, code=drake/multibody/rigid_body_plant/test/contact_resultant_force_test.cc:451, key=(get_application_point, None), ctx=(get_application_point, None)
BugReport(score=0.93, code=drake/common/trajectories/piecewise_function.cc:44, key=(getStartTime, None), ctx=(getStartTime, None)
BugReport(score=0.93, code=drake/common/trajectories/piecewise_function.cc:78, key=(getStartTime, None), ctx=(getStartTime, None)
BugReport(score=0.93, code=drake/common/test/symbolic_substitution_test.cc:458, key=(include, ((1, 255),)), ctx=(Print, None)
BugReport(score=0.93, code=drake/common/test/symbolic_substitution_test.cc:458, key=(include, ((1, 255),)), ctx=(PrintTo, None)
BugReport(score=0.93, code=drake/common/test/symbolic_substitution_test.cc:458, key=(include, ((1, 255),)), ctx=(UniversalPrint, None)
BugReport(score=0.93, code=drake/common/test/symbolic_substitution_test.cc:458, key=(include, ((1, 255),)), ctx=(str, None)
BugReport(score=0.93, code=drake/common/test/symbolic_substitution_test.cc:458, key=(include, ((1, 255),)), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(PrintTo, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(PrintTo, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(UniversalPrint, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(UniversalPrint, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(failure_message, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(failure_message, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(Print, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(Print, None)
BugReport(score=0.93, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:84, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(str, None)
BugReport(score=0.93, code=drake/systems/controllers/linear_quadratic_regulator.cc:76, key=(get_num_input_ports, ((-2147483648, 0), (2, 2147483647))), ctx=(str, None)
BugReport(score=0.93, code=drake/../drake/util/drakeGeometryUtil.h:250, key=(colwise, None), ctx=(colwise, None)
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:1037, key=(IsAffine, ((1, 255),)), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:1037, key=(IsAffine, ((1, 255),)), ctx=(c_str, None)
BugReport(score=0.92, code=drake/systems/primitives/test/integrator_test.cc:32, key=(get_misc_continuous_state, None), ctx=(get_generalized_velocity, None)
BugReport(score=0.92, code=drake/../drake/common/eigen_matrix_compare.h:88, key=(m2, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/../drake/common/eigen_matrix_compare.h:95, key=(m2, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m2, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/systems/controllers/test/pid_controlled_system_test.cc:189, key=(ExportOutput, None), ctx=(get_input_port, None)
BugReport(score=0.92, code=drake/../drake/common/eigen_matrix_compare.h:88, key=(m1, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/../drake/common/eigen_matrix_compare.h:94, key=(m1, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(m1, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(all, None), ctx=(all, None)
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:856, key=(all, None), ctx=(all, None)
BugReport(score=0.92, code=drake/solvers/constraint.cc:86, key=(cast, None), ctx=(cast, None)
BugReport(score=0.92, code=drake/math/test/jacobian_test.cc:38, key=(cast, None), ctx=(cast, None)
BugReport(score=0.92, code=drake/systems/framework/test/parameters_test.cc:58, key=(size, ((-2147483648, 1), (3, 2147483647))), ctx=(size, ((-2147483648, 1), (3, 2147483647)))
BugReport(score=0.92, code=drake/systems/framework/test/parameters_test.cc:46, key=(size, ((-2147483648, 1), (3, 2147483647))), ctx=(size, ((-2147483648, 1), (3, 2147483647)))
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:1037, key=(IsAffine, ((0, 0),)), ctx=(c_str, None)
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:1037, key=(IsAffine, ((0, 0),)), ctx=(IsAffine, ((0, 0),))
BugReport(score=0.92, code=drake/solvers/mathematical_program.cc:1037, key=(IsAffine, ((0, 0),)), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.92, code=drake/solvers/test/quadratic_program_examples.cc:244, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/quadratic_program_examples.cc:348, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/quadratic_program_examples.cc:205, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/quadratic_program_examples.cc:299, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/quadratic_program_examples.cc:121, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/optimization_examples.cc:109, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/linear_program_examples.cc:172, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/linear_program_examples.cc:330, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/linear_program_examples.cc:258, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/test/linear_program_examples.cc:133, key=(prog, None), ctx=(prog, None)
BugReport(score=0.92, code=drake/solvers/constraint.cc:62, key=(EvaluateMultivariate, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/solvers/constraint.cc:74, key=(EvaluateMultivariate, None), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/solvers/test/constraint_test.cc:29, key=(size, ((-9223372036854775808, -2), (0, 9223372036854775807))), ctx=(__builtin_fabs, None)
BugReport(score=0.92, code=drake/solvers/test/constraint_test.cc:29, key=(size, ((-9223372036854775808, -2), (0, 9223372036854775807))), ctx=(abs, None)
BugReport(score=0.92, code=drake/../drake/math/autodiff.h:67, key=(size, ((-9223372036854775808, -2), (0, 9223372036854775807))), ctx=(cols, ((-9223372036854775808, 0),))
BugReport(score=0.92, code=drake/../drake/math/autodiff_gradient.h:54, key=(size, ((-9223372036854775808, -2), (0, 9223372036854775807))), ctx=(cols, None)
BugReport(score=0.92, code=drake/examples/bouncing_ball/test/ball_test.cc:43, key=(get_data_type, ((1, 4294967295),)), ctx=(get_data_type, ((1, 4294967295),))
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(PrintTo, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(failure_message, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(UniversalPrint, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(AssertionSuccess, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(Print, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.92, code=drake/systems/estimators/kalman_filter.cc:43, key=(get_num_output_ports, ((1, 1),)), ctx=(str, None)
BugReport(score=0.92, code=drake/multibody/test/rigid_body_tree/rigid_body_tree_kinematics_test.cc:268, key=(get_position_start_index, None), ctx=(get_body_index, None)
BugReport(score=0.92, code=drake/multibody/shapes/geometry.cc:282, key=(compare, ((-2147483648, -1), (1, 2147483647))), ctx=(compare, ((-2147483648, -1), (1, 2147483647)))
BugReport(score=0.91, code=/usr/include/gtest/gtest-printers.h:284, key=(__ostream_insert, None), ctx=(data, None)
